id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
1362,"South Africa",Durban,Africa,"Durban Internet eXchange",https://wiki.inx.net.za/display/pub/DINX+-+Durban+Internet+Exchange,Active,20120914,6730,-29.97000,30.95000,73,33921110,18358461,0,0.000000,Yes,2021-10-05,5,170,5,5,135,8,,Yes,DUR,82
59,Egypt,Cairo,Africa,"Cairo Internet Exchange",http://www.caix.net.eg/,Active,20020500,2209,30.13000,31.40000,7,31470000,15400000,9540000,0.000000,Yes,2021-09-03,1,172,2,36,526,9,http://www.caix.net.eg/index.php/member-list,Yes,CAI,82
228,Sweden,Stockholm,Europe,SOLIX,http://www.solix.se/,Active,20011200,0,59.33000,18.05000,69,30050000,10770000,4200000,0.000000,No,2021-09-03,3,173,3,69,142,80,https://apps.db.ripe.net/db-web-ui/,No,,387
1276,Brazil,Goiânia,"Latin America","Ponto de Troca de Trafego do Goiânia",https://ix.br/adesao/gyn,Active,20101020,0,-16.67000,-49.25000,41,29620000,3160000,500000,0.000000,No,2021-09-03,14,176,19,24,221,18,https://ix.br/particip/gyn,No,,137
479,"Democratic Republic of Congo",Kinshasa,Africa,"Kinshasa Internet Exchange",http://www.ispa-drc.cd/,Active,20021100,263,-4.38000,15.43000,11,28550000,7220000,1500000,0.000000,Yes,2021-09-03,1,178,1,23,433,10,http://www.ispa-drc.cd/index.php?option=com_content&view=article&id=2&Itemid=4,Yes,FIH,82
192,Russia,Novosibirsk,Europe,"MSK-IX Novosibirsk",https://www.msk-ix.ru/en/,Active,20040000,0,55.03000,82.90000,75,26500000,0,0,0.000000,No,2016-06-06,11,183,12,66,131,82,https://www.msk-ix.ru/en/members/,No,,387
229,Sweden,Sundsvall,Europe,"Netnod Sundsvall",https://www.netnod.se,Active,20000000,0,62.38000,17.30000,8,26252000,742707,200000,0.000000,No,2021-09-03,4,184,10,209,496,83,https://www.netnod.se/ix/networks,No,,387
362,"Viet Nam",Hanoi,Asia-Pacific,"Vietnam National Internet Exchange",https://www.vnnic.vn/en/dns-vnix/about-vnix-system,Active,20031108,0,21.03000,105.85000,10,24500000,0,0,0.000000,No,0000-00-00,1,187,2,94,442,41,https://www.vnnic.vn/en/dns-vnix/vnix-member-isp,No,,253
57,Ecuador,Guayaquil,"Latin America","NAP AEPROVI Guayaquil",http://aeprovi.org.ec/es/napec,Active,20030000,0,-2.15000,-79.88000,10,23140875,13957429,3412105,0.000000,No,2021-10-04,2,190,3,61,442,21,http://aeprovi.org.ec/es/napec/topologia,No,,137
134,Japan,Tokyo,Asia-Pacific,"Network Service Provider IXP (Distributed IX in Edo)",http://nspixp.wide.ad.jp/2/,Active,19961000,6969,35.55000,139.78000,46,23000000,0,0,0.000000,Yes,2014-09-20,6,191,8,47,200,43,,Yes,NRT,253
907,Indonesia,Jakarta,Asia-Pacific,"Biznet Internet Exchange",http://www.biznetnetworks.com/en/company/network/biznet-internet-exchange/,Active,20060000,0,-6.17444,106.82944,39,23000000,0,4000000,0.000000,No,2021-09-03,3,191,5,54,229,43,http://www.biznetnetworks.com/en/company/network/biznet-internet-exchange/,No,,253
82,Germany,Düsseldorf,Europe,"Megaport Düsseldorf IX",https://www.megaport.com/,Active,20030000,238972,51.28000,6.76000,118,22900000,0,0,0.000000,Yes,2012-01-23,9,193,8,44,82,84,,No,,387
705,Germany,Stuttgart,Europe,"Stuttgarter Internet Exchange",http://www.stuttgart-ix.de/,Active,20050400,0,48.83000,9.20000,30,22159353,14345542,3081119,0.000000,Yes,2021-10-05,10,194,18,123,260,85,https://portal.s-ix.de/customer/details,No,STR,387
159,Nepal,Kathmandu,Asia-Pacific,"Nepal Internet Exchange - Putalisadak",http://www.npix.net.np/,Active,20020800,1207,27.70000,85.37000,49,21742389,9065372,1692479,0.000000,Yes,2021-10-05,2,196,1,41,188,45,http://www.npix.net.np/members,Yes,KTM,253
89,Germany,Munich,Europe,"Megaport Munich IX",https://www.megaport.com,Active,19940600,169259,48.13000,11.70000,52,20000000,0,0,0.000000,Yes,2015-10-31,11,201,13,84,174,89,,Yes,"MUC, FRA",387
231,Switzerland,Geneva,Europe,"CERN IXP / Equinix Geneva",https://cixp.net/,Active,19950000,0,46.25000,6.13000,44,18600000,6690000,4000000,0.000000,Yes,2021-02-03,2,207,5,101,209,95,https://cixp.net/technical/peering,Yes,GVA,387
1275,Brazil,"Campina Grande","Latin America","Ponto de Troca de Trafego do Campina Grande",https://ix.br/adesao/cpv,Active,20100928,0,-7.22000,-35.88000,78,17060000,11300000,1000,0.000000,No,2021-09-03,17,213,12,15,126,24,https://ix.br/particip/cpv,No,,137
100,Iceland,Reykjavik,Europe,"Reykjavik Internet Exchange",http://www.rix.is/,Active,19990000,0,64.12000,-21.90000,27,16831801,8474426,2960153,0.000000,Yes,2021-10-04,1,215,1,130,277,98,http://www.rix.is/connected.html,Yes,KEF,387
978,Ukraine,Kherson,Europe,"Kherson Internet Exchange",https://ix.ks.ua/,Active,20080000,0,46.63000,32.57000,14,16800000,0,0,0.000000,No,2021-09-03,4,216,6,170,379,99,,No,,387
248,Uganda,Kampala,Africa,"Uganda Internet Exchange",https://www.uixp.co.ug/,Active,20030700,6803,0.32000,32.62000,30,14708067,9365037,1924067,0.000000,Yes,2021-10-05,1,220,1,10,260,13,https://www.uixp.co.ug/networks,Yes,KLA,82
988,Curaçao,Willemstad,"Latin America","Caribbean Internet Exchange",https://cw.ams-ix.net/,Active,20090420,0,12.12240,-68.88240,14,13613041,12820022,2000002,0.000170,No,2021-09-03,1,225,1,50,379,27,https://cw.ams-ix.net/connected_parties,No,,137
16,Bangladesh,Dhaka,Asia-Pacific,"Bangladesh Internet Exchange",http://www.bdix.net/,Active,20040826,4640,23.77000,90.38000,79,13260078,17543135,2794484,0.000000,Yes,2021-03-08,1,229,1,27,124,49,http://www.bdix.net/members.html,Yes,DAC,253
164,"New Zealand",Auckland,Asia-Pacific,"Auckland Peering Exchange",http://ape.nzix.net/,Active,19990810,112,-37.02000,174.80000,83,12880000,7800000,3000000,0.000000,Yes,2021-09-03,3,230,3,25,119,50,http://ape.nzix.net/ape-peers.html,Yes,AKL,253
193,Russia,Samara,Europe,"MSK-IX Samara",https://www.msk-ix.ru/eng/,Active,20090000,0,53.25000,50.45000,38,12400000,0,0,0.000000,No,2014-08-20,13,231,22,110,233,103,https://www.msk-ix.ru/en/members/,No,,387
982,Haiti,"Port au Prince","Latin America","AHTIC Internet Exchange Point",http://ixp.ht/,Active,20090505,63,18.57000,-72.30000,9,12000000,0,200000,0.000000,Yes,2021-03-05,1,232,1,66,477,29,,Yes,PAP,137
171,"New Zealand",Wellington,Asia-Pacific,"Wellington Internet Exchange",http://wix.nzix.net/,Active,19961200,6325,-41.33000,174.80000,89,11910000,0,0,0.000000,Yes,2021-09-03,4,233,2,23,114,51,http://ape.nzix.net/wix-peers.html,Yes,WLG,253
242,Tanzania,"Dar es Salaam",Africa,"TIX Tanzania - Dar es Salaam",https://www.tix.or.tz/,Active,20030700,7773,-6.87000,39.20000,42,10300000,6739000,1120000,0.000000,Yes,2021-09-03,1,243,1,9,217,15,https://www.tix.or.tz/peers.html,Yes,DAR,82
1263,Indonesia,Jakarta,Asia-Pacific,"Matrix Cable System Internet Exchange",https://nap.net.id/mcixservice.html,Active,20110000,323959,-6.17444,106.82944,68,10000000,0,0,0.000000,Yes,0000-00-00,4,244,3,31,144,53,,Yes,JKT,253
1018,Brazil,Salvador,"Latin America","Ponto de Troca de Trafego do Salvador",https://ix.br/adesao/ba,Active,20080000,0,-13.02000,-38.52000,106,10000000,14700000,6000000,0.000000,No,2021-11-03,22,244,9,12,91,32,https://ix.br/particip/ba,No,,137
222,Sweden,Gothenburg,Europe,"Netnod Gothenburg",https://www.netnod.se/,Active,19980000,0,57.67000,12.30000,13,9309000,4268000,1500000,0.000000,No,2021-09-03,5,251,7,173,392,109,https://www.netnod.se/ix/networks,No,,387
297,"United States","Los Angeles","North America","Los Angeles International Internet Exchange",http://www.laiix.net/,Active,19960000,117076,33.97000,-118.25000,32,9200000,0,4600000,0.000000,Yes,2018-09-28,36,252,35,39,254,40,http://www.laiix.net/members/,No,,254
2,Argentina,"Buenos Aires","Latin America","CABASE IXP Buenos Aires",https://www.cabase.org.ar/nap-buenos-aires/,Active,19980401,17224,-34.57000,-58.42000,125,9190000,0,0,0.000000,Yes,2015-02-15,1,253,1,8,74,35,https://www.cabase.org.ar/nap-buenos-aires/,No,EZE,137
1236,Latvia,Riga,Europe,"Santa Monica Internet Local Exchange",http://www.smile-ixp.net/,Active,20051011,327,56.97000,24.05000,39,8900000,0,0,0.000000,Yes,0000-00-00,1,255,2,108,229,111,,No,RIX,387
1232,"United Kingdom",Leeds,Europe,"Leeds Internet Exchange",https://www.ixleeds.net/,Active,20100920,11769,53.80000,-1.55000,21,5500000,2090000,500000,0.000000,Yes,2021-09-03,4,275,9,148,315,120,https://www.ixleeds.net/content/members.html,Yes,LBA,387
103,India,Mumbai,Asia-Pacific,"National Internet Exchange of India",http://nixi.in/en/,Active,20030719,0,19.00000,72.80000,44,5368709,2713657,1375315,0.000000,No,2021-10-05,8,276,5,49,209,59,https://nixi.in/en/connected-networks/mumbai,No,,253
350,"United States","St. Louis","North America","MidWest-IX - St. Louis",https://www.midwest-ix.com/locations/stlouis/index.html,Active,20170119,176708,38.58000,-90.20000,18,5300000,0,0,0.000000,Yes,0000-00-00,39,277,50,56,342,44,https://www.midwest-ix.com/locations/stlouis/index.html,Yes,STL,254
66,"United Kingdom",London,Europe,"XchangePoint London IPP",,Active,20010000,0,51.48000,-0.45000,166,5300000,0,0,0.000000,No,0000-00-00,5,277,3,31,56,121,,No,,387
918,Poland,Warsaw,Europe,"Thinx Poland",https://www.atman.pl/main-eng.html,Active,20060000,0,52.23000,21.00000,187,5200000,3100000,1000000,0.000000,No,2019-06-30,6,279,5,26,47,122,https://www.atman.pl/Members-list-clinks-eng-74.html,No,,387
928,"United States",Chicago,"North America","CoreSite - Any2",https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange,Active,20080100,0,41.85000,-87.65000,10,5000000,0,0,0.000000,No,0000-00-00,40,282,66,74,442,45,,No,,254
92,Germany,Nuremberg,Europe,"Nürnberger Internet Exchange",http://www.n-ix.net/,Active,20030000,8942,49.50000,11.08000,45,5000000,4090000,2000000,0.000000,No,2021-09-03,12,282,15,99,204,123,http://www.n-ix.net/teilnehmer/teilnehmerliste/,No,,387
93,Ghana,Accra,Africa,"Ghana Internet Exchange",http://www.gixa.org.gh/,Active,20051018,3137,5.60000,-0.17000,21,4800000,30000000,1800000,0.000000,Yes,2019-04-20,1,284,1,11,315,17,http://www.gixa.org.gh/members/,Yes,ACC,82
236,Switzerland,Zurich,Europe,"Equinix Zurich",https://www.equinix.com/locations/europe-colocation/switzerland-colocation/zurich-data-centers/index/,Active,19990000,0,47.48000,8.53000,45,4600000,0,0,0.000000,Yes,2008-01-13,3,286,4,99,204,125,,No,ZRH2,387
1046,Russia,Rostov-on-Don,Europe,"MSK-IX Rostov-on-Don",http://www.msk-ix.ru/eng/,Active,20090000,0,47.25000,39.82000,41,4160000,0,0,0.000000,No,2014-08-20,17,287,21,106,221,126,http://www.msk-ix.ru/en/members/,No,,387
105,India,Chennai,Asia-Pacific,"National Internet Exchange of India",http://nixi.in/en/noc-locations/55?view=noclocation,Active,20030719,0,13.07000,80.20000,24,1772953,1187758,438772,0.000000,No,2021-10-05,9,294,8,66,292,60,https://nixi.in/en/connected-networks/chennai,No,,253
110,Indonesia,Jakarta,Asia-Pacific,"Indonesian Internet Exchange",https://www.iix.net.id/,Active,19970800,31888,-6.17444,106.82944,252,3400000,0,0,0.000000,Yes,0000-00-00,5,296,2,5,30,61,,Yes,JKT,253
765,Rwanda,Kigali,Africa,"Rwanda Internet exchange",http://www.rinex.org.rw/,Active,20030000,2796,-1.97000,30.12000,9,3353356,2105445,689448,0.000000,Yes,2021-10-05,1,297,1,32,477,20,https://rinex.org.rw/?-Connected-Networks-,Yes,KGL,82
1134,Russia,Ulyanovsk,Europe,"Ulyanovsk Internet Exchange",http://www.uln-ix.ru/,Active,20090508,0,54.32000,48.33000,14,3280000,0,0,0.000000,No,2017-03-28,18,298,30,170,379,128,http://www.uln-ix.ru/partners/,No,,387
508,Netherlands,Leeuwarden,Europe,"Friese Internet Exchange",http://www.fr-ix.nl/,Active,20060126,0,53.22000,5.57000,38,3100000,3,800000,0.000000,No,2018-10-14,6,299,7,110,233,129,http://www.fr-ix.nl/index.php?option=com_content&view=article&id=121&Itemid=107,No,,387
556,Germany,Frankfurt,Europe,"KleyReX Internet Exchange",http://www.kleyrex.net/,Active,20020900,0,50.12000,8.68000,138,3060000,0,0,0.000000,No,2011-02-01,13,301,6,37,68,130,http://www.kleyrex.net/teilnehmer.php,No,,387
884,"United States",Tampa,"North America","Tampa Internet Exchange",http://www.tpaix.net/,Active,20151005,61688,27.95000,-82.45000,12,2700000,0,550000,0.000000,Yes,2021-08-31,43,305,61,69,415,49,http://tampix.com/members.html,No,TPA,254
1198,Argentina,Neuquén,"Latin America","CABASE IXP Neuquén",https://www.cabase.org.ar/nap-neuquen/,Active,20100510,29,-38.93330,-68.13330,21,2210000,0,0,0.000000,Yes,0000-00-00,3,311,3,38,315,47,https://www.cabase.org.ar/nap-neuquen/,No,NQN,137
43,China,Beijing,Asia-Pacific,"Beijing National Internet Exchange Center",,Active,20000400,0,39.93000,116.28000,11,2000000,0,0,0.000000,No,0000-00-00,5,315,8,93,433,63,,No,,253
244,Thailand,Bangkok,Asia-Pacific,"CAT National Internet Exchange",http://www.cat.net.th/cat-thix/index.php,Active,19970900,0,13.92000,100.60000,20,1700000,0,0,0.000000,No,0000-00-00,2,320,2,69,328,64,,No,,253
932,Angola,Luanda,Africa,"Angola Internet Exchange",http://www.aapsi.og.ao/aapsi/index.php/,Active,20060317,512,-8.85000,13.23000,21,1600000,0,0,0.000000,Yes,0000-00-00,2,321,1,11,315,21,http://www.aapsi.og.ao/aapsi/index.php/membros/associados,Yes,NDD,82
946,"United States",Phoenix,"North America","Digital Realty Phoenix Internet Exchange",https://ix.digitalrealty.com/,Active,20080602,141909,33.45070,-112.06840,9,1600000,0,1200000,0.000000,Yes,2021-09-03,44,321,68,76,477,52,https://ix.digitalrealty.com/,Yes,PHX,254
1297,Grenada,"St. Georges","Latin America","Grenada Internet Exchange",https://ixgd.wordpress.com/,Active,20110512,182,12.05363,-61.74995,9,1550000,780000,200000,0.000000,Yes,2013-12-04,1,323,1,66,477,51,https://ixgd.wordpress.com/membership/,Yes,GND,137
506,Italy,Florence,Europe,"Tuscany Internet Exchange",https://www.tix.it/en/web/guest/home,Active,20030000,0,43.80000,11.20000,33,1500000,560000,100000,0.000000,No,2017-10-31,7,324,5,120,250,136,https://www.tix.it/en/elencoisp,No,,387
987,"Sint Maarten",Philipsburg,"Latin America","Open Caribbean Internet eXchange",http://www.ocix.net/,Active,20081000,0,18.02600,-63.04582,8,1300000,736000,300000,0.000000,No,2018-08-14,1,327,1,71,496,52,http://www.ocix.net/ocix/index.php?option=com_content&task=view&id=14&Itemid=23,No,,137
897,Ukraine,"Donetsk ",Europe,"Donetsk Internet Exchange",http://www.ix.dn.ua/,Active,20011223,745,48.08000,37.75000,12,1300000,0,0,0.000000,No,2014-06-09,7,327,7,185,415,138,http://www.ix.dn.ua/networks/index.html,No,,387
70,Finland,Tampere,Europe,"Tampere Region Exchange",http://www.trex.fi/,Active,20030803,1276,61.42000,23.58000,21,1200000,370000,100000,0.000000,Yes,2018-04-02,3,330,3,148,315,140,http://www.trex.fi/members.html,Yes,TMP,387
104,India,"New Delhi",Asia-Pacific,"National Internet Exchange of India",http://nixi.in/index.php?option=com_noclocation&task=click&id=52&Itemid=28,Active,20030719,0,28.58000,77.20000,34,1176081,781349,386428,0.000000,No,2021-10-05,10,332,7,57,246,65,https://nixi.in/en/connected-networks/delhi-noida,No,,253
1223,Russia,Kazan,Europe,"MSK-IX Kazan",http://www.msk-ix.ru/eng/,Active,20100500,0,55.81749,49.10889,29,1120000,0,0,0.000000,No,2013-12-09,20,334,25,125,266,142," http://www.msk-ix.ru/en/members/",No,,387
559,Estonia,Tallinn,Europe,"Tallinn Internet Exchange (TLLIX)",https://www.citictel-cpc.com/EN/HK/Pages/product-services/tallinn-internet-exchange,Active,20051100,0,59.35000,24.80000,10,1100000,0,200000,0.000000,No,2018-02-27,2,335,4,192,442,143,,No,,387
239,Taiwan,Taipei,Asia-Pacific,"Taiwan Network Access Point",http://www.nap.net.tw/,Active,20010000,0,25.03000,121.52000,16,1000000,0,0,0.000000,No,0000-00-00,3,337,3,78,356,67,,No,,253
1267,"United States",Guam,"North America","Guam Internet Exchange",http://www.gu-ix.net/,Active,20110000,0,13.47511,144.74844,5,1000000,0,0,0.000000,No,0000-00-00,46,337,80,92,581,54,http://www.gu-ix.net/members.html,No,,254
1008,Australia,Canberra,Asia-Pacific,"IX Australia ACT",https://www.ix.asn.au/peering/,Active,20081001,0,-35.30000,149.17999,7,1000000,0,0,0.000000,No,0000-00-00,14,337,19,108,526,67,https://www.ix.asn.au/peers-act/,No,,253
367,Botswana,Gaborone,Africa,"Botswana Internet Exchange",http://www.info.bw/bispa/binx.html,Active,20051000,277,-24.67000,25.92000,14,1000000,0,0,0.000000,Yes,0000-00-00,1,337,1,17,379,22,http://www.info.bw/bispa/binx.html,Yes,GBE,82
230,Sweden,Umeå,Europe,NorrNod,http://www.norrnod.se/,Active,19960000,0,63.80000,20.28000,7,743000,160000,22000,0.000000,No,2021-09-03,8,350,11,220,526,147,http://www.norrnod.se/knutpunkt/anslutna.html,No,,387
1206,"United States",Dallas,"North America","Digital Realty Dallas Internet Exchange",https://ix.digitalrealty.com/,Active,20070000,158,32.77000,-96.77000,9,700000,0,79000,0.000000,Yes,2021-09-03,47,352,68,76,477,55,https://ix.digitalrealty.com/,Yes,DFW,254
1316,Canada,Winnipeg,"North America","Manitoba Internet Exchange",http://www.mbix.ca/,Active,20130729,227724,49.88330,-97.15000,29,676350,396000,100000,0.000000,Yes,2021-09-03,8,353,5,41,266,56,http://www.mbix.ca/peers/,Yes,YWG,254
1044,Russia,Vladivostok,Europe,"MSK-IX Vladivostok",http://www.msk-ix.ru/eng/,Active,20080000,457,43.12000,131.89999,36,528000,0,0,0.000000,No,2013-12-09,21,360,23,115,240,150,http://www.msk-ix.ru/en/members/,No,,387
68,Estonia,Tallinn,Europe,"Tallinn Internet Exchange (TIX)",http://tix.estpak.ee,Active,20020000,0,59.35000,24.80000,6,0,0,0,0.000000,No,2014-01-12,3,371,2,173,392,155,http://tix.estpak.ee/?members,No,,387
712,France,Alsace,Europe,EuroGIX,http://www.eurogix.net/fr/,Active,20020304,0,50.40000,6.00000,9,348000,0,0,0.000000,No,2017-01-14,7,378,14,204,477,157,http://www.eurogix.net/fr/membres-eurogix,No,,387
156,Mauritius,Ebene,Africa,"Mauritius Internet Exchange",https://www.mixp.org/,Active,20051200,346,-20.24435,57.49175,10,295641,118901,18623,0.000000,Yes,2021-10-04,1,382,1,25,442,33,https://www.mixp.org/#members,Yes,MRU,82
1384,Russia,Stavropol,Europe,"MSK-IX Stavropol",http://www.msk-ix.ru/eng/,Active,20090000,0,45.05000,41.96670,22,240000,0,0,0.000000,No,2013-12-09,22,383,27,144,308,158,http://www.msk-ix.ru/en/members/,No,,387
363,"Viet Nam","Ho Chi Minh City",Asia-Pacific,"Viet Nam National Internet Exchange",https://www.vnnic.vn/en/dns-vnix/about-vnix-system,Active,20040300,0,10.75000,106.67000,15,160000,0,0,0.000000,No,0000-00-00,2,388,1,81,367,72,https://www.vnnic.vn/en/dns-vnix/vnix-member-isp,No,,253
1225,Austria,Klagenfurt,Europe,"Alpes Adria Internet Exchange",,Active,20100000,265,46.65000,14.33000,8,150000,0,0,0.000000,Yes,0000-00-00,2,390,5,209,496,160,,Yes,KLU,387
12,Australia,Sydney,Asia-Pacific,"Equinix Sydney",https://www.equinix.com/resources/data-sheets/equinix-internet-exchange/,Active,20030000,203976,-33.95000,151.17999,177,0,0,0,0.000000,Yes,0000-00-00,16,396,3,9,50,74,,Yes,SYD,253
547,Zambia,Lusaka,Africa,"Zambia Internet Exchange Point",http://www.ispa.org.zm,Active,20060200,0,-15.41639,28.28428,13,103000,0,0,0.000000,No,0000-00-00,1,398,1,18,392,36,http://www.ispa.org.zm/members.html,No,,82
606,Tanzania,Arusha,Africa,"TIX Tanzania - Arusha",http://www.aixp.or.tz/,Active,20060626,747,-3.33000,36.62000,6,100000,0,0,0.000000,Yes,0000-00-00,2,399,3,41,558,37,,Yes,ARK,82
1367,Vanuatu,"Port Vila",Asia-Pacific,"Vanuatu Internet Exchange",http://www.vix.vu/,Active,20130214,70,-17.75000,168.32000,7,81900,0,0,0.000000,Yes,0000-00-00,1,402,1,108,526,75,,Yes,VLI,253
1364,Dominica,Roseau,"Latin America","Dominica National Internet Exchange Point",http://www.danix.dm/,Active,20130227,52,15.30000,-61.40000,4,67470,0,0,0.000000,Yes,2017-02-22,1,405,1,91,611,69,,No,DOM,137
693,Lebanon,Beirut,Europe,"Beirut Internet Exchange",http://www.beirutix.net/,Active,20071206,760,33.82000,35.48000,12,61800,0,0,0.000000,Yes,2015-08-08,2,407,2,185,415,164,http://www.beirutix.net/members-list.htm,Yes,BEY,387
